Year,Date,Time,Location, Crash Type ,Crash Type #,Number of IMT Teams,Number of UHP Teams,RT,Response Time IMT,Response Time UHP,RCT for IMT,RCT for  UHP,ICT for IMT,ICT for  UHP,Lanes at Bottleneck,Number of Lanes Closed,,Affected Volume,Total Excess Travel Time,Total Teams,% Trucks, Individual Hourly Cost , Truck Hourly Cost ,AVO,Cost ($),Time Range,Time Range #,Excess Travel Time Per Vehicle (hours) ,T0,T1,T7,T1-T0,T7-T5,T7-T0,T5-T0,T7-T0 mod,
2022,3/20/2022,12:45:13,1800 S I15 NB; col                                          ,PI Crash,2,1,4,9.03312,0.006273,0.004769,0.024155,0.024155,0.020081,0.029919,,,#DIV/0!,,,5,,$17.81 ,$53.69 ,#N/A,#N/A,Afternoon Off Peak,3,,,12:45,,12:45,###############################################################################################################################################################################################################################################################,0:00,13:20,0,
2022,3/22/2022,17:55:39,14182 S I15 NB; MM 289 I15 NB; PRIOR                        ,PD Crash,3,1,3,5.6664,0.003935,0.012234,0.011354,0.011354,0.025104,0.060127,,,#DIV/0!,,,4,,$17.81 ,$53.69 ,#N/A,#N/A,PM Peak,4,,,17:55,,17:55,###############################################################################################################################################################################################################################################################,0:00,18:12,0,
2022,3/22/2022,18:24:33,14800 S I15 NB; LL 4 CARS                                   ,PD Crash,3,2,2,15.96672,0.011088,0.009387,0.057951,0.057951,0.058275,0.063576,,,#DIV/0!,,,4,,$17.81 ,$53.69 ,#N/A,#N/A,PM Peak,4,,,18:24,,18:24,###############################################################################################################################################################################################################################################################,0:00,19:48,0,
2022,3/22/2022,9:26:50,I15 SB 12300 S OFR                                          ,PI Crash,2,1,1,11.98368,0.008322,0.011875,0.064699,0.064699,0.051528,0.051551,,,#DIV/0!,,,2,,$17.81 ,$53.69 ,#N/A,#N/A,Afternoon Off Peak,3,,,9:26,,9:26,###############################################################################################################################################################################################################################################################,0:00,11:00,0,
2022,3/25/2022,12:47:13,I15 NB 3300 S OFR                                           ,PI Crash,2,1,3,8.79984,0.006111,0.0064,0.042905,0.042905,0.036921,0.037639,,,#DIV/0!,,,4,,$17.81 ,$53.69 ,1.34, $-   ,Afternoon Off Peak,3,,,12:47,,12:47,###############################################################################################################################################################################################################################################################,0:00,13:49,0,
2022,3/5/2022,16:46:19,7200 W I80 EB; BLOCKING                                     ,PI Crash,2,1,3,16.884,0.011725,0.00713,0.003252,0.003252,0.048287,0.156447,,,#DIV/0!,,,4,,$17.81 ,$53.69 ,#N/A,#N/A,PM Peak,4,,,16:46,,16:46,###############################################################################################################################################################################################################################################################,0:00,16:51,0,
2022,3/5/2022,9:43:21,1500 E I80 EB; chain up area                                ,PI Crash,2,1,5,108.09936,0.075069,0.006481,0.035868,0.035868,0.095567,0.094236,,,#DIV/0!,,,6,,$17.81 ,$53.69 ,#N/A,#N/A,Afternoon Off Peak,3,,,9:43,,9:43,###############################################################################################################################################################################################################################################################,0:00,10:35,0,
2022,3/6/2022,11:09:48,I80 EB 600 S OFR                                            ,PI Crash,2,1,5,12.85056,0.008924,0.00691,0.014722,0.014722,0.014282,0.04037,,,#DIV/0!,,,6,,$17.81 ,$53.69 ,#N/A,#N/A,Afternoon Off Peak,3,,,11:09,,11:09,###############################################################################################################################################################################################################################################################,0:00,11:31,0,
2022,4/1/2022,16:59:48,200 S I15 NB,PI Crash,2,1,5,5.49936,0.003819,0.003796,0.043889,0.043889,0.04787,0.049444,5,1,0.2,3184,50.77,6,7.10%,$17.81 ,$53.69 ,1.32,"$1,476.81 ",PM Peak,4,0.015945352,16:55,16:59,17:35,0:04,###############################################################################################################################################################################################################################################################,0:40,1:08,40,
2022,4/3/2022,11:54:15,2515 E I80 EB; MM 127 I80 EB         ,PI Crash,2,1,1,11.7504,0.00816,0.009549,0.019271,0.019271,0.027211,0.082604,3,1,0.333,1303,22.72,2,6.70%,$17.81 ,$53.69 ,1.35,$798.77 ,Afternoon Off Peak,3,0.017436685,11:55,11:54,12:25,###############################################################################################################################################################################################################################################################,0:03,0:30,0:27,30,
2022,4/29/2022,20:39:55,12300 S I15 SB                                              ,PI Crash,2,4,4,13.31712,0.009248,0.005058,0.007697,0.007697,0.025509,0.046273,6,5,0.833,1952,12.97,8,4.20%,$17.81 ,$53.69 ,#N/A,#N/A,Night Off Peak,5,0.006644467,20:40,20:39,21:00,###############################################################################################################################################################################################################################################################,0:09,0:20,0:11,20,
2022,4/29/2022,15:24:37,14538 S I15 NB; MM 288.5 I15 NB           ,PD Crash,3,4,2,1.8,0.00125,0.006863,0.055127,0.055127,0.055602,0.055336,7,3,0.429,23238,4510.88,6,12.60%,$17.81 ,$53.69 ,#N/A,#N/A,Afternoon Off Peak,3,0.194116533,15:25,15:24,18:55,###############################################################################################################################################################################################################################################################,2:11,3:30,1:19,210,
2022,4/28/2022,17:40:55,14931 S I15 NB; MM 288 I15 NB                               ,PI Crash,2,1,3,11.00016,0.007639,0.011632,0.024363,0.024363,0.049444,0.100255,7,2,0.286,8617,751.54,4,7.50%,$17.81 ,$53.69 ,1.32,"$19,772.76 ",PM Peak,4,0.087215968,17:40,17:40,19:00,0:00,0:44,1:20,0:36,80,
2022,4/28/2022,13:13:23,13452 S I15 SB; MM 290 I15 SB                               ,PI Crash,2,1,4,9.14976,0.006354,0.001447,0.059456,0.059456,0.056157,0.08522,7,6,0.857,11312,956.43,5,8.80%,$17.81 ,$53.69 ,1.36,"$27,187.02 ",Afternoon Off Peak,3,0.084550035,13:15,13:13,14:40,###############################################################################################################################################################################################################################################################,0:01,1:25,1:24,85,
2022,4/4/2022,7:46:53,10600 S I15 NB,PI Crash,2,1,4,6.04944,0.004201,0.00412,0.009803,0.009803,0.047153,0.09037,6,2,0.333,9429,864.7,5,10.80%,$17.81 ,$53.69 ,1.34,"$20,821.82 ",AM Peak,2,0.091706438,7:45,7:46,9:10,0:01,1:09,1:25,0:16,85,
2022,4/6/2022,19:01:30,284059 I15 NB; MM 284 I15 NB,PI Crash,2,2,4,15.38352,0.010683,0.005984,0.010764,0.010764,0.02816,0.064606,6,1,0.167,2770,22.5,6,6.80%,$17.81 ,$53.69 ,#N/A,#N/A,Night Off Peak,5,0.008122744,18:55,19:01,19:25,0:06,0:08,0:30,0:22,30,
2022,4/28/2022,7:41:36,5605 S I15 NB; MM 300 I15 NB,PD Crash,3,2,3,7.1496,0.004965,###############################################################################################################################################################################################################################################################,0.039167,0.039167,0.042454,0.049572,5,3,0.6,13058,1108.1,5,7.60%,$17.81 ,$53.69 ,1.34,"$30,027.84 ",AM Peak,2,0.084859856,7:40,7:41,9:05,0:01,0:27,1:25,0:58,85,
2022,4/26/2022,17:43:46,14182 S I15 NB; MM 289 I15 NB                               ,PD Crash,3,1,2,24.04944,0.016701,0.012928,0.02794,0.02794,0.051458,0.074178,6,2,0.333,5942,78.42,3,9.00%,$17.81 ,$53.69 ,1.34,"$1,993.60 ",PM Peak,4,0.013197577,17:40,17:43,18:30,0:03,0:06,0:50,0:44,50,
2022,4/1/2022,17:26:45,249974 I15 NB; MM 250 I15 NB,PI Crash,2,1,4,5.85072,0.004063,0.006458,0.018924,0.018924,0.045451,0.087199,3,1,0.333,2662,225.09,5,13.60%,$17.81 ,$53.69 ,1.32,"$5,647.59 ",PM Peak,4,0.084556724,17:25,17:26,18:40,0:01,0:46,1:15,0:29,75,
2022,4/26/2022,17:10:28,300 W I215S WB                                              ,PI Crash,2,2,3,14.86656,0.010324,0.007025,0.005926,0.005926,0.087928,0.088009,3,3,1,7852,437.13,5,3.90%,$17.81 ,$53.69 ,1.27,"$11,214.98 ",PM Peak,4,0.055671167,17:10,17:10,19:00,0:00,1:41,1:50,0:09,110,
2022,4/26/2022,17:01:02,261972 I15 NB; MM 262 I15 NB                                ,PD Crash,3,1,3,28.1664,0.01956,0.000012,0.038171,0.038171,0.037905,0.079525,5,2,0.4,5093,68.65,4,12.80%,$17.81 ,$53.69 ,1.34,"$1,756.69 ",PM Peak,4,0.013479285,17:00,17:01,17:55,0:01,###############################################################################################################################################################################################################################################################,0:55,0:56,55,
2022,4/26/2022,16:09:06,1300 S I15 SB                                               ,PD Crash,3,1,2,6.18336,0.004294,0.004317,0.004097,0.004097,0.008808,0.044595,5,1,0.2,5089,77.82,3,9.70%,$17.81 ,$53.69 ,1.22,"$2,070.03 ",PM Peak,4,0.015291806,16:05,16:09,17:00,0:04,0:45,0:55,0:10,55,
2022,4/23/2022,17:12:58,175 W I215S WB; MM 11 I215S WB                              ,PD Crash,3,1,4,#VALUE!,###############################################################################################################################################################################################################################################################,0.003646,0.011829,0.011829,0.029502,0.053738,3,2,0.667,1218,33.39,5,3.10%,$17.81 ,$53.69 ,1.27,$889.58 ,PM Peak,4,0.027413793,17:20,17:12,17:40,###############################################################################################################################################################################################################################################################,0:10,0:20,0:10,20,
2022,4/22/2022,18:47:10,700 E I80 WB,PI Crash,2,3,4,11.3832,0.007905,0.005694,0.012384,0.012384,0.047917,0.058623,4,4,1,1434,21.4,7,5.70%,$17.81 ,$53.69 ,1.35,$727.16 ,Night Off Peak,5,0.014937238,18:45,18:47,19:15,0:02,0:10,0:30,0:20,30,
2022,4/22/2022,16:22:51,277006 I15 SB; MM 277 I15 SB,PD Crash,3,1,2,5.60016,0.003889,0.004676,0.029965,0.029965,0.022245,0.043634,6,3,0.5,4120,340.64,3,15.30%,$17.81 ,$53.69 ,1.36,"$9,494.05 ",PM Peak,4,0.082679612,16:15,16:22,16:55,0:07,###############################################################################################################################################################################################################################################################,0:40,0:51,40,
2022,4/21/2022,18:04:36,14931 S I15 NB; MM 288 I15 NB                               ,PD Crash,3,1,2,4.88304,0.003391,0.015995,0.01625,0.01625,0.031956,0.054271,7,3,0.429,4803,404.75,3,8.10%,$17.81 ,$53.69 ,1.34,"$10,137.50 ",PM Peak,4,0.084270248,18:00,18:04,18:40,0:04,0:12,0:40,0:28,40,
2022,4/20/2022,12:45:21,281008 I15 NB; MM 281 I15 NB                                ,PI Crash,2,1,2,10.30032,0.007153,0.002639,0.023368,0.023368,0.025509,0.025463,6,1,0.167,2864,3.51,3,13.30%,$17.81 ,$53.69 ,#N/A,#N/A,Afternoon Off Peak,3,0.001225559,12:55,12:45,13:25,###############################################################################################################################################################################################################################################################,0:06,0:30,0:24,30,
2022,4/20/2022,7:59:26,273997 I15 NB; MM 274 I15 NB                                ,PI Crash,2,1,3,10.1664,0.00706,0.004641,0.037894,0.037894,0.019086,0.067199,6,1,0.167,7748,384.25,4,9.90%,$17.81 ,$53.69 ,1.11,"$8,412.15 ",AM Peak,2,0.049593443,7:55,7:59,9:05,0:04,0:11,1:10,0:59,70,
2022,4/18/2022,14:57:42,277006 I15 SB; MM 277 I15 SB                                ,PI Crash,2,1,7,14.43312,0.010023,0.008171,0.021042,0.021042,0.040567,0.080775,6,2,0.333,5982,343.52,8,9.00%,$17.81 ,$53.69 ,#N/A,#N/A,Afternoon Off Peak,3,0.05742561,14:55,14:57,15:50,0:02,0:22,0:55,0:33,55,
2022,4/17/2022,21:06:45,1400 E I215S WB                                             ,PI Crash,2,1,8,10.7496,0.007465,0.006956,0.00434,0.00434,0.06162,0.085729,3,1,0.333,1462,3.21,9,1.30%,$17.81 ,$53.69 ,1.35,$90.48 ,Night Off Peak,5,0.002195622,21:05,21:06,22:25,0:01,1:12,1:20,0:08,80,
2022,4/16/2022,17:28:22,2336 N I15 NB; MM 312 I15 NB,PD Crash,3,1,3,12.63312,0.008773,0.000012,0.001829,0.001829,0.02066,0.048403,4,2,0.5,2148,24.29,4,10.60%,$17.81 ,$53.69 ,1.34,$746.47 ,PM Peak,4,0.011308194,17:25,17:28,17:50,0:03,0:19,0:25,0:06,25,
2022,4/15/2022,14:39:31,248019 I15 NB; MM 248 I15 NB                                ,PI Crash,2,2,1,10.06704,0.006991,0.008924,0.025336,0.025336,0.033866,0.052986,2,1,0.5,1063,37.25,3,19.50%,$17.81 ,$53.69 ,1.34,"$1,075.63 ",Afternoon Off Peak,3,0.035042333,14:45,14:39,15:20,###############################################################################################################################################################################################################################################################,0:04,0:35,0:31,35,
2022,4/15/2022,7:20:54,300 S I15 SB                                                ,PI Crash,2,2,5,10.18368,0.007072,0.00338,0.043819,0.043819,0.045093,0.063796,5,1,0.2,5328,394,7,10.70%,$17.81 ,$53.69 ,1.36,"$10,196.18 ",AM Peak,2,0.073969595,7:15,7:20,8:35,0:05,0:11,1:20,1:09,80,
2022,4/7/2022,16:30:46,13800 S I15 NB,PD Crash,3,2,4,16.54992,0.011493,0.004734,0.04044,0.04044,0.038542,0.041088,5,1,0.2,14086,1182.44,6,8.40%,$17.81 ,$53.69 ,1.34,"$35,879.64 ",PM Peak,4,0.083944342,16:30,16:30,18:35,0:00,1:06,2:05,0:59,125,
2022,4/8/2022,18:01:14,3900 S I15 NB,PD Crash,3,2,4,12.3336,0.008565,0.003669,0.00956,0.00956,0.119051,0.105231,6,3,0.5,8764,196.27,6,8.10%,$17.81 ,$53.69 ,1.32,"$4,978.05 ",PM Peak,4,0.022395025,17:55,18:01,18:55,0:06,0:40,1:00,0:20,60,
2022,4/9/2022,9:24:48,11878 S I15 NB; MM 292 I15 NB,PD Crash,3,1,2,20.84976,0.014479,0.00816,0.015417,0.015417,0.030185,0.053275,6,1,0.167,2150,7.56,3,6.20%,$17.81 ,$53.69 ,1.34,$217.94 ,Afternoon Off Peak,3,0.003516279,9:20,9:24,9:35,0:04,###############################################################################################################################################################################################################################################################,0:15,0:27,15,
2022,4/14/2022,7:54:37,284059 I15 NB; MM 284 I15 NB                                ,PD Crash,3,3,6,9.23328,0.006412,0,0.066933,0.066933,0.059734,0.061852,6,4,0.667,10023,1278.49,9,8.20%,$17.81 ,$53.69 ,1.34,"$35,972.20 ",AM Peak,2,0.127555622,7:50,7:54,9:30,0:04,###############################################################################################################################################################################################################################################################,1:40,1:41,100,
2022,4/12/2022,6:00:35,1900 W I215S WB,PI Crash,2,2,1,15.13296,0.010509,0.009919,0.074595,0.074595,0.019282,0.102951,5,4,0.8,1488,36.2,3,3.50%,$17.81 ,$53.69 ,1.35,$960.41 ,Morning Off Peak,1,0.024327957,5:55,6:00,6:30,0:05,###############################################################################################################################################################################################################################################################,0:35,1:53,35,
2022,4/13/2022,16:50:27,4500 S I15 NB                                               ,PD Crash,3,1,4,0.34992,0.000243,0,0.01566,0.01566,0.019282,0.180035,5,1,0.2,3842,13.7,5,6.70%,$17.81 ,$53.69 ,1.32,$354.19 ,PM Peak,4,0.003565851,16:50,16:50,17:15,0:00,0:02,0:25,0:23,25,
2022,4/12/2022,12:27:21,9000 S I15 SB,PD Crash,3,1,3,30.36672,0.021088,0.000012,0.046285,0.046285,0.046111,1.778044,7,1,0.143,7684,226.62,4,15.00%,$17.81 ,$53.69 ,#N/A,#N/A,Afternoon Off Peak,3,0.029492452,12:25,12:27,13:40,0:02,0:06,1:15,1:09,75,
2022,4/13/2022,9:00:24,274983 I15 NB; MM 275 I15 NB                                ,PD Crash,3,1,3,9.14976,0.006354,0.003831,0.037917,0.037917,0.035278,0.035382,6,3,0.5,5445,268.29,4,12.90%,$17.81 ,$53.69 ,1.34,"$7,521.49 ",AM Peak,2,0.049272727,9:00,9:00,10:05,0:00,0:10,1:05,0:55,65,
2022,4/13/2022,6:39:40,6528 E I80 EB; MM 132 I80 EB                                ,PD Crash,3,1,5,0.18288,0.000127,0.011273,0.004398,0.004398,0.04603,0.061157,3,1,0.333,819,4.77,6,10.20%,$17.81 ,$53.69 ,1.14,$97.73 ,AM Peak,2,0.005824176,6:40,6:39,7:05,###############################################################################################################################################################################################################################################################,0:19,0:25,0:06,25,
2022,4/12/2022,16:24:36,1230 E I80 EB; MM 125 I80 EB                                ,PI Crash,2,2,3,8.59968,0.005972,0.003553,0.044722,0.044722,0.045104,0.063507,3,2,0.667,6057,382.39,5,8.70%,$17.81 ,$53.69 ,1.35,"$8,394.12 ",PM Peak,4,0.063131913,16:25,16:24,17:40,###############################################################################################################################################################################################################################################################,0:11,1:15,1:04,75,
2022,4/11/2022,21:18:29,I80 EB TO I215W NB                                          ,PD Crash,3,1,7,25.68384,0.017836,0.007384,0.169109,0.169109,0.170093,0.272442,,,#DIV/0!,,,8,,$17.81 ,$53.69 ,1.35, $-   ,Night Off Peak,5,,,21:18,,21:18,###############################################################################################################################################################################################################################################################,0:00,1:22,0,
2022,4/12/2022,13:58:51,I215E NB 33003900 S OFR NB                                  ,PI Crash,2,2,6,13.40064,0.009306,0.003449,0.084826,0.084826,0.047581,0.083854,,,#DIV/0!,,,8,,$17.81 ,$53.69 ,#N/A,#N/A,Afternoon Off Peak,3,,,13:58,,13:58,###############################################################################################################################################################################################################################################################,0:00,16:01,0,
2022,4/12/2022,6:49:24,1300 E I80 WB; secondary                                    ,PD Crash,3,1,4,2.31696,0.001609,0.000012,0.041389,0.041389,0.065058,0.023252,,,#DIV/0!,,,5,,$17.81 ,$53.69 ,#N/A,#N/A,AM Peak,2,,,6:49,,6:49,###############################################################################################################################################################################################################################################################,0:00,7:49,0,
2022,4/12/2022,8:38:22,I215S WB TO I15 NB                                          ,PI Crash,2,1,3,11.18304,0.007766,0.005127,0.018495,0.018495,0.11581,0.115729,,,#DIV/0!,,,4,,$17.81 ,$53.69 ,1.35, $-   ,AM Peak,2,,,8:38,,8:38,###############################################################################################################################################################################################################################################################,0:00,9:05,0,
2022,4/13/2022,19:09:58,I15 SB 284 ONR                                              ,PI Crash,2,2,3,4.68288,0.003252,0.007222,0.029884,0.029884,0.030139,0.015359,,,#DIV/0!,,,5,,$17.81 ,$53.69 ,1.36, $-   ,Night Off Peak,5,,,19:09,,19:09,###############################################################################################################################################################################################################################################################,0:00,19:53,0,
2022,4/14/2022,17:01:58,I15 NB 2300 N OFR                                           ,PI Crash,2,1,3,5.48352,0.003808,0.00228,0.046551,0.046551,0.047083,0.052778,,,#DIV/0!,,,4,,$17.81 ,$53.69 ,1.34, $-   ,PM Peak,4,,,17:01,,17:01,###############################################################################################################################################################################################################################################################,0:00,18:09,0,
2022,4/1/2022,15:45:31,6194 S I15 NB; MM 299 I15 NB ; BLOCKING                     ,PD Crash,3,1,2,#VALUE!,################,0.0086,0.017002,0.017002,0.009352,0.031238,,,#DIV/0!,,,3,,$17.81 ,$53.69 ,#N/A,#N/A,Afternoon Off Peak,3,,,15:45,,15:45,###############################################################################################################################################################################################################################################################,0:00,16:10,0,
2022,4/1/2022,18:59:59,277006 I15 SB; MM 277 I15 SB                                ,PI Crash,2,2,2,6.63264,0.004606,0.005949,0.011123,0.011123,0.0125,0.039688,,,#DIV/0!,,,4,,$17.81 ,$53.69 ,#N/A,#N/A,Night Off Peak,5,,,18:59,,18:59,###############################################################################################################################################################################################################################################################,0:00,19:16,0,
2022,4/20/2022,13:14:56,3300 S I15 NB                                               ,PI Crash,2,2,4,8.4672,0.00588,0,0.036852,0.036852,0.036134,0.069838,,,#DIV/0!,,,6,,$17.81 ,$53.69 ,#N/A,#N/A,Afternoon Off Peak,3,,,13:14,,13:14,###############################################################################################################################################################################################################################################################,0:00,14:08,0,
2022,4/21/2022,8:21:16,4011 E I80 WB; MM 129 I80 WB ; after foothill dr            ,PI Crash,2,2,7,21.50064,0.014931,0.007581,0.260926,0.260926,0.248356,0.248056,,,#DIV/0!,,,9,,$17.81 ,$53.69 ,#N/A,#N/A,AM Peak,2,,,8:21,,8:21,###############################################################################################################################################################################################################################################################,0:00,14:37,0,
2022,4/27/2022,17:34:50,2700 S I15 NB                                               ,PD Crash,3,1,2,0,0,0.004144,0.009144,0.009144,0.052245,0.058484,,,#DIV/0!,,,3,,$17.81 ,$53.69 ,1.34, $-   ,PM Peak,4,,,17:34,,17:34,###############################################################################################################################################################################################################################################################,0:00,17:48,0,
2022,4/5/2022,14:10:39,1500 E I80 EB                                               ,PI Crash,2,1,2,12.45024,0.008646,0.007118,0.048854,0.048854,0.048218,0.050995,,,#DIV/0!,,,3,,$17.81 ,$53.69 ,1.35, $-   ,Afternoon Off Peak,3,,,14:10,,14:10,###############################################################################################################################################################################################################################################################,0:00,15:21,0,
2022,4/5/2022,15:30:26,9000 S I15 SB                                               ,PI Crash,2,1,5,13.83264,0.009606,0.006285,0.014282,0.014282,0.020914,0.221412,,,#DIV/0!,,,6,,$17.81 ,$53.69 ,#N/A,#N/A,Afternoon Off Peak,3,,,15:30,,15:30,###############################################################################################################################################################################################################################################################,0:00,15:51,0,
